Review,giai_tri,luu_tru,nha_hang,an_uong,van_chuyen,mua_sam
"Vị trí đep, ngay đối diện với cổng DH Quy Nhơn. Hơi nhỏ nhưng với vị trí như vậy thì cũng là quá tốt
",0,4,0,0,0,0
"Giá cả hợp lý, hải sản tươi sống, phong phú. Chế biến thì cũng bình thường. Nói chung khá ổn. Nhân viên nhiệt tình.",0,0,0,4,0,0
"Nhân viên thân thiện, nhiệt tình, phòng đẹp, gần biển, đã ở ks rất nhiều lần và lần nào cũng rất ưng.",0,5,0,0,0,0
Quán có không gian rộng. Đẹp . Nhưng nhân viên còn chưa mấy hài lòng. Gọi đồ ăn làm hơi lâu. Rồi đem ra còn nhầm. Ly để uống trà sữa còn chùi rửa chưa sạch. Nhìn không mún ún. :3. Nói không phải chê. Mình góp ý để qans càng ngày càng tốt hơn.,0,0,0,2,0,0
"Lần thứ 3 thuê xe tại đây. Dịch vụ tốt, giá cả phải chăng, xe đẹp và mới. Địa điểm cho thuê xe máy được mình ưu tiên lựa chọn hàng đầu mỗi khi đến Quy Nhơn du lịch",0,0,0,0,5,0
"Nước không ngon, nhạc quá lớn và không phù hợp với không gian. Phục vụ chậm.
",0,0,0,2,0,0
"Mình uống ở Chất 2. Nhân viên quán không hề thân thiện với khách. Lúc mình ra lấy đồ uống, 2 tay bưng khay nên ko mở cửa vào được, nhiều nhân viên đứng gần đó nhưng không ai giúp mình, họ chỉ nói chuyện với nhau hoặc lướt điện thoại. Lúc mình hỏi về menu cũng chỉ trả lời qua loa, giống như muốn đuổi khách đi 😒",0,0,0,1,0,0
"Cách xa thành phố 45p thuộc xã An Nhơn.
Rộng rãi thoáng mát, có hơi lộn xộn hàng quán ở sảnh đi nhưng nhìn chung khá ổn.
Sân bay nhỏ vắng người nên làm thủ tục cũng không phải chờ lâu cho dù là cuối tuần.",0,0,0,0,3,0
"Nơi này trước kia có cửa sau thông với trung tâm thương mại bây giờ không còn nữa kiểu hơi chật hẹp hơn nhưng vẫn nhìu sách vậy nhé mọi người yên tâm
",0,0,0,0,0,4
Giá bình thường như mọi quán. Thức ăn hơi thừa muối.,0,0,0,2,0,0
"Ấn tượng với không gian ở đây, không gian nhà gỗ nhưng rất sang trọng, ấm cúng. Có nhiều góc chụp để checkin sống ảo. Giá cả phù hợp, cà phê rẻ chỉ từ 9.000 đến 10.000/ly à, ngoài ra còn những loại nước ép, trà lipton.. Tuy nhiên, menu món nước ít đa dạng như các quán cfe khác. Ở đây có phục vụ cơm trưa, tối nữa, những món ăn dân dã như cơm niêu, cá kho, canh riêu..rất thích hợp cho những bữa tiệc công ty, gia đình, các đoàn tour khi du lịch tới Quy Nhơn. Mình cực ấn tượng với món gà quay kèm xôi lên mẹc ở đây, ngon đậm đà. Giá cũng rẻ nữa, đi nhóm 4 5 người gọi 1 gà quay và thêm ít món nữa, ít lon bia mà chưa tới 500k. Nhìn bill mà thấy ngạc nhiên gà 195.000/con, tụi mình còn tưởng nhà hàng tính nhầm nữa cơ :)). Nói chung là hài lòng 👍👍",0,0,5,5,0,0
"Wifi rất yếu và chập chờn, mình đã phải dùng 4G",0,0,0,0,0,0
Bình thường. Nhà hàng khá đông và đồ ăn cũng bình thường. Hợp cho người nước ngoài lần đầu đến thăm quan VN,0,0,3,3,0,0
"Tôi đã sử dụng dịch vụ này 6 lần trong kỳ nghỉ ở Việt Nam, 3 lần đến và 3 lần khởi hành từ SGN. Mỗi lần tôi đều có cùng một tài xế và
 anh ta luôn đến sớm, lịch sự và lái xe rất an toàn. Sau lần đầu tiên tôi đến SGN, trong đó anh ấy cầm một tấm biển có tên tôi trên đó, mỗi lần đến và đón thêm anh ấy đều đến và tìm tôi, điều này giúp cho việc đến và đi của tôi dễ dàng hơn nhiều! Anh ấy luôn giúp tôi với hành lý và có gáo nước lạnh đợi tôi trên xe. Ngoài ra, Lily, ở văn phòng, rất giỏi giao tiếp. Cô ấy luôn kiểm tra một ngày trước khi khởi hành để sắp xếp thời gian đón và nhanh chóng trả lời các câu hỏi của tôi. Tôi chắc chắn sẽ giới thiệu công ty này.",5,0,0,0,5,0
"Gia đình tôi và tôi đến đây để ăn sáng, khi tôi hỏi tôi có thể chỉ nướng bánh mì với một quả bơ, cô phục vụ nói họ chỉ ăn chay vào buổi tối.
 Tôi sẽ không quay trở lại để tìm ra cô hầu bàn thật thô lỗ, cười! Nước tôi yêu cầu chủ yếu là nước đá.",0,0,0,0,0,0
"Hôm nay mình đến mưa quá chừng nhưng mình được nguyên dàn zai đẹp phục vụ tận tình, bạn thì dắt xe, bạn thì che dù cho mình vào để khỏi ướt, muốn rụng tim luôn. Bạn hot boy thì tư vấn nhiệt tình nước uống, mà mình thấy ở mặt bằng đẹp thế này mà giá cả thì quá rẻ, trà sữa chỉ tầm 22k một ly chà bá mà hương vị rất ngọt ngào, béo béo, thơm ngon. Mình đã đi hết những quán trà sữa nổi tiếng ở Quy Nhơn rồi nhưng hương vị mình cần thì giờ đến ở đây mình mới tìm ra.",0,0,0,5,0,0
"Đa dịch vụ. Đồ ăn tươi, chế biến ngon. Hải sản phong phú, giá ổn. Phục vụ cũng nhanh, nhân viên ít cười nhưng khá thân thiện, dễ thương. Canh nghêu chua , canh cải tôm, cá bóp chua rất ngon. Thỉnh thoảng cơm hơi cứng. Rau luộc xanh. Có xe đưa đón tại FLC, đây là điểm cộng cho quán. Dịch vụ du lịch Kỳ Co trọn gói. Ngoài ra, Hoàng Thao còn giúp bạn gọi xe đưa đón sân bay (giá cực tốt!)",5,0,5,5,5,0
"Chúng tôi đến đây hai lần liên tiếp, vì chúng tôi yêu thích mì ống tự làm, salad Caesar và gà Parmesan.",0,0,0,5,0,0
Thực phẩm Việt giá Tây,0,0,0,3,0,0
"Team mình vừa thuê bên bạn 3 chiếc xe, xe các bạn giao đến còn khá mới, xe tốt và mình thích nhất là cách tư vấn của a chủ, a ấy rất nhiệt tình vui vẻ hướng dẫn cho team mình rất nhiều điểm chơi và ăn uống khá rẻ tại Đà Nẵng. Qua đây team mình cảm ơn a ấy rất nhiều.",0,0,0,0,5,0
"Cách âm kém, đêm hôm phòng bên cạnh cười nghe rõ. Không có nhân viên hỗ trợ xách đồ. View biển nhưng trước mặt có công trình xây dựng",0,2,0,0,0,0
"Đợt thứ 7 tuần vừa rồi được người quen giới thiệu mình có ăn tại quán, không gian thoáng mát ( không phụ thu) đồ ăn ngon, tôm tươi, cua thì chắc và ngon, không uổng tiền. mình có ăn mỳ xào hải sản thì thấy phần mì là mì gói đúng kiểu mình thích. Nói chung quán ăn tốt, nếu có lần sau sẽ tiếp tục ghé ủng hộ quán.",0,0,0,5,0,0
"Việc lái xe đến khách sạn của chúng tôi thật thư giãn và thú vị. Tài xế của chúng tôi vừa chuyên nghiệp vừa lịch sự. 
Chúng tôi cảm thấy rất an toàn khi ở trong tay tốt như vậy. Chiếc xe của chúng tôi rất thoải mái và sạch sẽ, không thể thiếu toàn bộ trải nghiệm. Chúng tôi chắc chắn sẽ sử dụng Chuyển đến Tư nhân trong tương lai và sẽ không do dự khi giới thiệu họ.",5,0,0,0,5,0
"Ngon dã man. Quán duy nhất quy nhơn có rau sà lách cuộn. Sạch sẽ, kim chi ngon. Pizza ngon. Vừa mới chuyển chỗ sang đường phan bội châu. Có 2 lầu. Khách đông. Nhân viên 4 người, có chú dắt xe nữa.",0,0,0,5,0,0
"Thật tuyệt vời khi vừa có thể ngắm nhìn biển, núi và thành phố ngay tại khách sạn Apus. Mình thự sự rất hài lòng với những dịch vụ tại đây và nhân viên rất thân thiện. Nhất định sẽ quay lại đây",0,4,0,0,0,0
"Không gian tồi hơn rất nhiều so với bài quảng cáo Buổi sang ko phục vụ trên tầng hai, giảm không gian nên quán khá đông khách Thái độ nhân viên nữ bên nhà kính ko được tốt Đồ uống không ngon",0,0,0,1,0,0
"Xe chạy ngon lành, giả cả quá ok so vs mặt bằng chung ở Quy Nhơn. Ng cho thuê rất vui vẻ nhiệt tình.",0,0,0,0,5,0
"Bạn có thể thăm nhà thờ Đá, mộ thi sĩ Hàn Mặc Tử, ngắm bãi đá trứng và biển xanh, có thể nhìn về phía thành phố và tàu thuyền leo đậu rất thanh bình. Bạn cũng có thể leo lên cao thăm mộ cũ thi sĩ Hàn Mặc Tử, dạo mát trong không gian rừng bạch đàn yên ả
",5,0,0,0,0,0
Làm ăn lom com.giá quản cáo thì ok.nhưng đến quán giá thì khác.làm ăn hai mặt.ko đáng để khách du lịch đến.,0,0,0,1,0,0
"Tới thành phố biển Quy Nhơn du lịch đi chơi chụp ảnh nhiều nên chân mình mỏi rã rời. search google thì may sao tìm thấy chỗ này. Cũng may mình đặt lịch trước không thì đến phải đợi . Chỗ này tối đông kín ghế, không gian thiết kế ổn, ấm áp,tone màu hợp với những đứa chuyên sống ảo như mình. Tay nghề của các bạn KTV khá ổn, chịu khó hỏi han khách cần gì và lễ phép. Giá tiền cho 1 lần massage chân là 200k/60p. Ở thành phố du lịch mà mức giá như vậy mình thấy rất hợp lý. Mọi sự mệt mỏi đều tan biến. Mình sẽ ghé lại khi có dịp du lịch Quy Nhơn tiếp.",5,0,0,0,0,0
"ói về quán cafe bình dân cho mọi lứa tuổi thì mình thấy ở quán này khá ổn, quán rất rộng và lớn nhé. Quán có nhiều view nhé, những man teen yên tâm nhé phía ngoài thì nhìn khá đơn giản nhưng ở phía trong quán có view khá zể thương lắm, với tông màu đèn vàng chụp ảnh max ảo diệu luôn. Menu của quán khá nhiều món cho mình lựa chọn, mình thấy giá cả cũng khá hợp lý trong tầm trung bình dân nhé. Quán nằm khá xa với sinh viên nên mình thấy có khá ít sinh viên đến uống.",0,0,0,4,0,0
"Nhà xe dễ thương, bác tài dễ thương, xe chạy đúng giờ, nằm đúng chỗ đã đặt, có thêm sữa uống cho hành khách. Tuyệt vời ạ",0,0,0,0,5,0
"Vị trí xa xôi mà lại không có bãi biển của riêng mình để tắm. Phòng ốc thì tạm được, đạt mức 3 sao. Dịch vụ thì đơn sơ, nghèo nàn. View thì tạm được, còn xa mức 5 sao một khoảng cách không hề dễ san lấp. Thái độ nhân viên thì gọi là đạt ổn ở 1 số bộ phận. Cá biệt có bảo vệ cứ gọi khách là ""thằng"" ầm ĩ
",0,2,0,0,0,0
"Gọi đồ hàng tiếng không bê ra, gọi tính tiền thì kêu ""bếp đang làm"" và không cho thanh toán mà bắt phải lấy hết nhưng vẫn không bê nốt đồ lên. Sau nửa tiếng sau thì món vẫn không lên nổi và nó đành phải trừ chỗ đó vào hoá đơn, mặt sưng lên như cái l trâu. Phục vụ kiểu bố đời, một lần đến tởn đến già!",0,0,0,1,0,0
"Chỗ nghỉ rất trung tâm tuy hơi khó tìm vì đi vào đường nhỏ, nhân viên cực kỳ thân thiện và hỗ trợ nhiệt tình, phòng đẹp và sạch",0,4,0,0,0,0
"Khách sạn Quy Nhơn gần biển, nằm trên giường có thể view trọn bãi biển qua ô cửa kính thật chill.",0,5,0,0,0,0
"Tại 30, 000 đồng (AUD $ 2. 50) bạn có thể làm một chuyến đi trở lại kéo dài khoảng một tiếng rưỡi và có được tầm nhìn thực sự 
tuyệt vời của dòng sông và tất cả những gì diễn ra ở hai bên. Nếu thời tiết xấu thì đây là một nơi tốt để ngồi và thư giãn và xem cuộc sống của con sông. Đưa 3 đứa con của chúng tôi và họ rất thích chuyến đi. Có một số điểm dừng bạn có thể nhận được iff tại nếu bạn thích, chúng tôi chỉ ở lại và đã làm chuyến đi trở lại. Mới của nó và có một nhà vệ sinh trên tàu.",4,0,0,0,4,0
"Chả hiểu cái mạng tại BigC sao mà quẹt PC covid k thèm ra mã luôn, mọi thứ còn lại khi đi siêu thị tạm ổn, ah, mình muốn mua lẻ chuối thì k bán lẻ như coopmart (1 nải nhiều quá mình ăn k hết lại hư uổng)
",0,0,0,0,0,2
"Sản phẩm ưng ý, người bán có tâm, giá cực kỳ hợp lý nhé!
",0,0,0,0,0,4
"Mọi người ơi. Ai có nhu Cầu thuê xe máy thì liên hệ chú này nhen Mn. Nhiệt tình, vui vẻ với khách lắm ạ. Mà xe chất lượng lắm Mn cứ yên tâm thuê xe ạ.",0,0,0,0,4,0
"Yamaha Sirius , xe mới và bốc Mình rất thích con xe này. Chạy tuyệt vời giá thuê 120.000 đồng/ngày. Xe chất lượng, chạy lên dốc kỳ co ko gặp bất cứ vấn đề gì",0,0,0,0,4,0
"Xe đẹp. Giao xe nhiệt tình thân thiện. Quy Nhơn là nơi thích hợp để bạn đi du lịch, bãi biển đẹp, đồ ăn rẻ, người dân thân thiện ",0,0,0,5,5,0
"Đặc sản ngon,đa dạng hấp dẫn đáng để trải nghiệm ,mua sắm quà cho mọi người khi tới quy nhơn.",0,0,0,0,0,4
"Nhân viện thân thiện, lẽ phép và luôn giúp đỡ khách khi cần từ những việc nhỏ nhất. Địa điểm tiện nghi gần trung tâm thành phố, khu vực ở yên tĩnh, văn minh, không gây ồn. Giá cả phải chăng, phù hợp ở dài ngày.",0,5,0,0,0,0
"Mình book phòng view biển nhưng view không đẹp, có nhiều tòa nhà, công trình đang thi công che khuất tầm nhìn. Không được đẹp như hình mô tả.",0,2,0,0,0,0
"Thái độ nhân viên phục vụ quá tệ, nhân viên tám chuyện, đùa giỡn to tiếng, quăng ly, đồ đạc ầm ầm, nghe như tát vào mặt.",0,0,0,2,0,0
Có dịp ghé qua Quy Nhơn nên mình ghé ăn. Bánh xèo tôm nhảy là đặc sản Bình Định nên không thể bỏ qua được. Quán này chưa bước vào đã thấy sang trọng mặc dù giá đồ ăn thì chỉ 15-20k một món. Nhìn quán không khác gì một nhà hàng hạng sang. Nghe giá rẻ vậy chứ chỉ có một cái bánh xèo nhỏ miền trung với tầm 8 con tôm nhỏ thôi. Ngoài ra còn có bán thêm bánh căn nữa mà khác hẳn so với Ninh Thuận. Món này ăn với bánh tráng và rau trong khi hồi ở phan thiết hay ninh thuận thì ăn khác,0,0,0,4,0,0
"Cống nhà vệ sinh bốc mùi hôi, phải chịu đựng 1 ngày, hôm sau mới đổi được phòng (giá tăng). Tổ reception lớn tiếng gây với nhau ồn ào khi có khách đến quầy giao dịch (tổ trưởng)",0,2,0,0,0,0
Về quê tránh dịch mà gặp ăn cướp...dịch vụ cả chất lượng kém cỏi,0,0,0,0,1,0
"Nhân viên thân thiện, chu đáo. Menu đa dạng & phong phú các món. Giá cả phải chăng, sẽ quay lại trong thời gian gần nhất",5,0,5,0,0,0
Nha hàng thoáng mát cực kỳ. Mấy bạn phục vụ dễ thương làm sao ! Món ăn thì super ngon . Vì Chỉ muốn chia sẽ cho các bạn nhưng viết ko hay mất thời gian đọc. Vậy các bạn đến đi rồi sẽ cảm nhân. Thôi mình uống nốt lon bia rồi ngủ đây.bii bi thân ái,0,0,5,5,0,0
